4069,20130257,20082128,25097.00,6298,9541,3872
6286,20040523,20142115,72752.78,5489,4771,1327
3745,20152574,20095950,7161.32,1767,7421,7233
6565,20062134,19992351,52511.88,8860,6916,8042
1451,20097463,20145774,70537.44,9591,4907,6861
8396,20049372,20185624,65304.00,766,9903,2284
6415,20112092,20071601,45359.19,6353,5682,7702
4314,20137066,20172645,24967.55,8565,844,6
7584,20123841,20180856,28834.25,2358,2337,6587
1783,20105111,20106485,96484.67,310,8474,3925
8466,20044323,20043927,13354.01,9203,5495,6254
9636,20005266,20141018,62779.24,7056,3018,7034
6773,20109163,20011537,83814.20,2287,8258,2768
7768,19993575,20041788,75400.22,1737,8941,9345
640,20029968,20048764,35170.69,2884,3347,4495
4114,20085966,20031856,72327.29,5132,5042,8433
8076,20100753,19995643,1934.88,3649,1791,6537
3249,19994950,20169573,10886.32,5068,9167,8411
5887,20022231,20171171,34404.42,5317,3350,4242
4971,20136852,20107053,18852.12,3334,5217,9447
3551,20084244,19998179,77916.67,1263,7829,6392
8678,20160182,20062048,74592.49,9223,1897,3641
3698,20143793,20048388,31409.28,6943,337,5280
4879,20201152,19992459,16803.84,2947,5129,4533
5985,20032457,20024720,70888.60,4949,1372,3072
5035,19997312,20171708,90764.73,92,2445,950
9483,20063086,20001394,94832.74,5024,8129,2623
4382,20011957,20046653,77142.31,9125,7196,1691
8018,20136234,20126303,64138.03,9505,4171,9217
9153,20071024,20200688,44144.17,6170,3596,9270
7265,20069564,20128353,10318.61,6215,139,9863
780,20034738,20098485,32859.50,2660,9080,3624
7447,20027169,20163105,95227.35,159,7257,991
2005,20157334,20121888,71439.61,1174,2469,6128
9257,20086260,20166283,11790.14,5785,4302,8358
4769,20074981,20043149,84491.53,8494,8554,4605
1829,20121261,20003435,94413.60,1968,7900,5194
5596,20000228,20136132,45054.38,9409,734,3944
1935,20159520,20054149,93396.51,5128,169,6177
5166,20073313,20188407,42581.69,6061,9377,9384
3124,20001439,20198792,10417.23,9288,894,6631
8602,20025605,20182448,84665.96,4266,7319,6014
3419,20158655,20129050,51801.40,7385,941,8300
7342,20130129,20024085,5123.65,1185,9016,5411
6190,20056099,20164604,29438.97,6492,6953,4052
9254,20117360,20189764,43320.18,3175,4425,1039
2873,20040377,20046007,57313.73,8358,1173,5238
1747,20152698,20110588,27298.03,5033,5406,737
8226,20080953,20196144,78357.23,4283,7136,6651
1371,20000384,20154745,7720.64,437,4917,1237
3206,20134950,20083129,4843.64,2277,4645,7165
7076,20041451,20150545,10684.85,3380,84,5446
3991,20171246,20024669,59867.91,7944,8188,8467
5920,20042576,20143917,83733.50,2271,5759,8447
1883,20047982,20192675,74635.82,9264,5979,7336
8918,20077829,20117722,81204.19,7059,3057,1244
8198,20181418,20061576,61062.02,6443,8052,4529
3397,20100339,20194646,69162.89,2654,1374,4322
8439,20055205,20073533,63672.13,474,6075,2706
8882,20150200,20163802,22603.50,3189,284,7231
560,20085541,20026965,50631.43,7334,8579,7694
3400,20130799,20027494,46679.55,2183,1166,4597
5409,20001718,20181003,92249.47,3186,736,4769
4674,20157616,20199609,13538.82,5578,753,1077
2296,20027704,20153802,25495.05,799,1874,3340
5869,20101777,20086057,64995.21,4816,6779,9164
2838,20146439,20141245,23554.03,6314,6502,7514
9327,20150394,20079123,3565.85,6347,4504,4823
1642,20196177,20090220,50109.23,49,8467,2811
3128,20184400,20046997,46852.02,8992,7885,9913
2886,20024869,20168438,3284.90,6297,8921,6924
867,20066358,20045388,40600.44,6696,9007,3564
297,20109150,20194647,32114.69,739,1970,954
4241,20184101,20167567,32087.33,4155,2363,7511
5103,20152415,20147464,13086.93,6871,7883,6498
3128,20004469,20168419,57064.87,3785,9657,9377
8800,20089680,20057996,97908.32,5283,532,2701
1743,20105163,20104289,22233.01,7442,9928,8895
5262,20140570,20184019,55071.27,8573,9615,9431
7801,20019024,20161454,37197.17,5222,496,316
1491,20196684,20035746,78121.68,9363,9009,5238
2483,20157039,20177639,30017.01,4278,2655,205
9513,20033189,20076913,40108.54,2364,5330,3525
2033,20030318,20023153,1213.77,3839,8737,4150
7859,20003393,20181208,20163.34,9855,396,6587
2365,20125365,20172585,35511.80,4946,2333,9422
4554,20043361,20176009,89318.47,8645,9057,2554
4479,20009256,20170765,69015.81,8893,3234,1016
3550,20005574,20085468,72701.54,6847,904,7298
5995,20148177,20168709,33681.83,7127,9988,5883
9693,20043298,20145259,10985.28,502,5729,8750
7791,20015801,20083098,330.53,1043,6008,8042
9133,19993230,20102867,49562.75,2743,4891,9380
4945,20171127,19991620,21805.83,6955,7412,965
8923,20002689,20059852,38621.91,4239,430,8456
6480,20090006,20028981,38613.48,5757,6081,810
8834,20078763,20158720,24988.89,910,356,9395
3279,20060480,20070478,49121.36,1558,5933,2225
8192,20044687,20079213,62583.56,1253,4899,634
650,20048330,20126890,35670.14,3400,6739,3071
7767,20014658,20170761,87431.38,6458,2564,9623
1606,20026262,20021918,58883.07,6208,7442,9956
7792,20142862,20015253,33874.71,6948,1136,3337
7632,20082964,20066917,57584.36,1040,1945,9947
2319,20071020,20143313,7126.91,8959,5052,8222
5673,19998064,20138966,78672.60,378,8862,8853
459,20133265,20100199,35955.64,8907,4567,7091
5311,20053608,20133099,83333.47,3207,2486,567
2374,20098445,20000861,17727.45,5067,2146,7050
2760,20174338,20148399,95300.11,468,943,1216
1827,20188573,20150465,70991.91,7572,3604,846
665,19998148,20033017,59679.19,6336,226,9983
1371,20124976,20079861,19000.23,4467,9893,5527
7267,20039580,20015111,1111.33,1465,8099,6934
1141,19995596,20135811,61798.00,8217,1875,5271
2370,20109645,20185247,78649.52,8064,4766,3673
9099,20014435,19993721,35520.57,9876,1993,5381
8552,20065612,20087748,75566.67,8786,7053,8087
1094,20038411,20061532,36385.55,9425,5509,1923
6707,20021704,19995354,60593.35,7396,441,9141
6003,20038776,20015479,79827.16,2420,1865,3806
4544,20124023,20148712,51804.52,8495,1008,2248
567,20162730,20045467,16945.02,9662,5518,991
747,20007543,20116470,57524.94,520,230,6173
990,20157067,20070167,71495.80,9623,9180,3323
4697,20113954,20152131,31516.30,3303,1495,1960
6836,20200639,20078738,7014.23,2233,8837,5597
6892,20013422,20000353,10733.83,9101,7763,3011
7259,20106587,19996603,69357.38,4743,4055,3408
7161,20078517,20084797,1939.81,3805,2235,3928
5192,20172760,20052636,48898.35,7521,166,1578
159,20052547,20126385,24166.29,87,8063,9236
3698,20013692,20091713,88191.26,5571,4171,5613
3452,20198295,20197419,62018.03,730,4687,9376
7476,20087972,20150344,33906.53,5367,3006,2141
1826,20183957,20104730,21758.60,6153,7494,9074
6038,20003662,20151932,41468.37,8441,743,4363
9576,20018437,20162257,41684.14,1041,4853,4977
4343,20187989,20094804,96200.88,744,8364,136
6584,20119538,20112887,87014.70,1848,5270,5931
4723,20030572,20129995,37467.93,9781,7497,690
2621,20127010,20022039,8686.33,223,3395,7550
3905,20181268,20058755,63425.98,5791,6980,9061
9009,20019421,20144991,29025.90,2924,613,4351
8772,20031441,20072314,17347.26,1898,9386,1361
2184,20144363,20121157,21920.06,2722,4617,4953
5208,20153285,19996879,59230.10,6949,2519,7321
5028,20057150,20179843,15737.29,5033,169,1136
1621,20002890,20136536,94794.90,4000,3506,4162
8558,20077645,20195369,6319.56,4279,9183,1071
4579,20062023,20069294,2047.91,2791,7768,3100
2470,20147088,20127749,47.87,4979,6775,4149
271,20192814,20157015,91397.87,980,8384,3377
4697,20056168,20119975,97539.81,2931,8194,5690
1388,20080043,20143659,68993.44,5997,9313,1540
2776,20138774,20039688,40014.43,4977,923,1523
4187,20184656,20030658,16560.22,7609,629,4730
6171,20155802,20046038,58290.09,4088,25,5774
8729,20010986,20036042,10177.93,2356,5771,6306
3502,20082294,20038788,90669.37,1024,9759,322
1900,20007058,20087885,5138.91,1013,8237,643
2040,20074005,20013929,48925.41,1495,6129,9026
8048,20021473,20109245,9675.08,374,7273,2711
2708,20037317,20081213,44478.51,6230,8258,9271
9482,19997486,20078156,12277.38,4476,5856,8842
9208,20059297,20054367,73376.70,5553,74,3772
8896,20003573,20162011,36121.69,5056,6864,4142
8761,20035769,20019362,76888.06,2031,3696,7824
4362,20121619,20064558,47384.70,8575,7536,7223
2867,20135570,20117198,84399.86,2127,9681,5847
7184,20179055,20180147,88487.44,222,2554,1931
8472,20103031,20136165,54539.91,329,1251,6728
5885,20179173,20132765,92674.91,5508,7466,3126
2675,20172621,20114347,64293.14,8159,5867,4804
3093,20042673,20097309,7244.53,5866,1210,805
2180,20185249,20160441,97162.28,8450,1032,9471
829,20086194,20146378,56859.64,5612,8255,6690
1398,20192626,20171744,38359.05,8893,3551,7132
8191,20161643,20137074,6014.10,7734,1504,236
1928,20007056,20154488,24461.88,1680,1383,2095
6380,20075441,20075222,4580.27,8976,217,4983
4037,20186711,20098680,70058.26,912,139,2193
9063,20047709,20132447,57640.70,3993,1787,2458
8525,20040840,20123394,25152.23,2723,6741,9022
7998,20151005,20094313,62340.99,8268,1316,7211
5830,20192854,20065596,30858.51,7581,5234,1840
2626,20094467,20136554,34650.41,491,2210,9004
9898,20090227,20147260,46568.38,9275,2221,1250
7315,20150160,20028306,74672.18,6317,9000,9027
4173,20082216,20016436,70657.81,316,3526,906
3813,20054846,20133659,53530.18,566,5092,3918
3394,20091463,19997880,86822.07,3846,5920,478
1865,20047925,20029566,3988.33,7395,683,2047
1044,20107155,20114994,17727.14,6806,8587,9077
4162,20056554,20009855,22862.66,3597,3738,939
306,20133040,20193392,9798.37,4886,7162,1383
8932,19999465,20076288,70538.67,5884,6196,9100
6118,20013125,20195412,99632.32,4678,5518,9932
8388,20164671,20145153,13900.96,663,2833,3480
7393,20080353,20003774,20972.65,5739,8915,4316
9551,20013156,20100575,69070.77,8343,8903,9873
9793,20102181,20198955,8260.91,2968,8960,3097
3750,20035618,20014811,53522.52,7313,6531,6868
9980,20068631,20174901,85539.89,9478,2290,7565
4734,20189480,20058138,55383.74,3216,6074,2439
7533,20048942,20144128,33894.79,8873,8093,2224
9779,20121141,20094413,57627.81,7678,6494,8780
1226,20183548,20073325,19165.99,8210,2884,3064
5447,20107987,20016177,56190.40,8987,5619,4722
7006,20155484,20084031,46760.52,5100,9701,8909
593,20015249,20180438,4160.28,3638,7070,6379
8761,20101924,20157404,40775.60,2431,9357,2427
1128,20088670,20087759,13594.91,4948,7377,6208
7571,20105610,20186389,23751.28,1531,5921,9185
9708,20087061,20193465,94155.43,7396,3661,767
4388,20088145,20178796,93547.89,6692,1791,3660
5831,20017965,20058010,89219.64,3087,7456,3350
8984,20188466,20017863,87713.82,7330,7346,4119
8990,20059553,20005742,71502.17,3804,5931,387
654,20118665,20002829,65670.81,2717,9583,1330
2631,19991728,19991550,23423.56,2489,4559,4489
1564,20164058,20180505,44434.99,3261,6330,4261
9519,20192828,20141353,38787.70,8495,5317,1060
4906,20113311,20173205,50153.12,9698,2287,5453
7641,20005160,20171563,93213.66,6311,9910,5772
1918,20122251,20135383,37313.35,5567,5839,1240
344,20183878,20015318,70476.89,3803,3491,4184
2773,20155890,20133062,84441.96,7483,8293,3250
6743,20115657,20184330,48315.22,3783,9305,2559
64,20037297,20129446,38108.65,3217,6686,9388
6839,20060473,20126926,87825.73,5373,6402,2796
6036,20070783,20094639,73263.68,5176,8080,4878
7749,20174321,20121371,14102.92,9489,4738,8639
8448,20096524,20173317,8733.69,3982,5408,3547
5324,20021053,20031376,55654.53,8035,5040,8899
9791,20163251,20099205,31975.86,5906,8031,7172
8818,20166865,20014148,37939.32,2634,3617,4136
20,20175979,20129320,41212.62,982,308,8465
8246,20196884,20099874,66051.72,8978,6998,1814
5723,20045510,20096547,93949.88,4245,199,2542
4871,20086271,20161687,25827.20,9503,1806,393
7567,20102121,20008593,49628.84,8652,6633,3299
3591,20034623,20093274,17607.66,1476,1087,5719
4229,20112116,20181224,5793.67,4503,3984,7579
8442,20198785,20037220,27502.60,2014,2285,6305
7871,20059473,20177674,56521.24,6128,4582,2378
2261,20087828,20062174,52928.94,26,8486,3246
6484,20128539,20006909,47908.79,7487,7779,4503
8758,20102523,20147554,71328.78,5858,6922,5069
216,20038923,20037015,75640.18,8461,6515,2226
3343,20152506,20195568,64050.59,6320,1780,2765
2604,20171050,20049629,76181.22,4400,992,3240
4896,19991515,20041686,8076.41,617,5955,3053
1468,20172964,20115951,84284.33,1176,2812,9295
8672,20132504,20006803,92421.94,1020,4669,2800
7719,20035243,20139604,51774.89,6100,9823,5387
6480,20184589,20152513,2327.42,1244,2485,2464
9688,20068797,20079039,62272.88,7748,3939,5849
5240,20069345,20106663,60122.61,5623,4374,6367
7603,20200592,20151322,66924.79,727,2153,9033
4630,20150238,20190790,92137.69,5737,7468,979
9587,20113642,20064154,72150.43,3712,2704,4655
9221,20078969,19997646,55500.10,2411,7030,4259
3809,20003157,20093690,51923.52,8414,2509,8128
4513,20005783,20100678,29314.57,3653,6433,5217
6743,20146613,20080891,21495.31,640,3862,8663
3165,20057178,20065571,12347.16,5770,1842,980
1596,20052928,20198702,99732.31,7868,7494,5799
5321,20156673,20126337,93864.23,6066,711,2875
2230,20194847,20194376,93005.39,1269,593,6487
6683,20084622,20153972,66031.96,6301,2864,5991
850,20089183,20002067,97744.65,5758,9396,2822
9659,20189663,20123908,49939.92,7030,1162,6771
2016,20143092,20136189,65289.48,6746,827,6036
9553,20181086,20092826,18283.46,7136,5404,1927
6237,20056637,20106369,20112.39,5501,5205,1452
1467,20120491,20161696,19643.62,6046,146,2964
5100,20194760,20175652,63007.47,2552,8211,4085
7184,20026211,20105148,36671.11,5905,4120,699
6432,20014315,20116011,24426.49,2888,2167,260
7799,20118925,20139540,92823.11,6844,426,2951
3330,20048564,20013740,96035.11,302,5726,5569
7715,20017519,20046425,44549.02,9188,3452,8167
9438,20118066,20105335,88437.80,4906,5078,9865
6182,20067221,20052297,17534.65,4657,9135,5784
3923,20034127,20162507,18247.22,2035,4149,8876
7410,20144125,20112970,25428.98,9624,3339,6297
6736,20193185,20157572,78639.22,2022,1503,5703
5656,20001206,20040213,43742.25,1202,7016,760
1373,20132583,20055587,22753.60,8819,9212,451
4477,19992183,20122291,41953.27,206,9556,5415
2439,20199644,20119522,16787.67,6519,4545,7316
4780,20175398,20008462,54007.41,5100,7512,6184
9151,20047554,20035946,41203.86,5692,3431,3146
772,20197255,20075172,62999.93,3729,7851,8961
7920,20172799,20014062,46200.58,1943,4308,4241
3993,20101654,20027234,30328.16,2526,4607,3307
1351,20017012,20154141,6039.26,1703,7021,9668
7524,20114904,20077900,6143.70,6466,1270,4638
8897,20079583,20200590,32374.63,9842,5233,985
2338,20071027,20186093,83272.70,870,7220,9815
7492,20156045,20008040,96707.71,6663,2163,779
1920,20194937,20072970,76234.47,6540,6895,6485
3006,19991282,20003916,37165.71,6932,4573,1262
594,20179639,20107525,21174.21,5038,9311,2439
5202,20154233,20154462,70232.17,5721,9670,4241
5285,20194288,20201189,92718.42,9867,9278,3374
4501,20138072,20006249,984.35,8708,6239,735
1364,20123483,20163159,2218.84,9424,3336,161
7059,20106628,20116579,11457.46,8943,3759,673
4210,20073779,20172621,30778.13,9304,6040,8672
6012,20025394,20111845,866.65,6371,8573,4051
6529,20105177,20142282,67089.10,4702,8702,3754
4629,20021003,20023725,51340.39,5214,1288,371
6227,20024524,20071975,89202.93,5072,1182,5067
3587,20063643,20114499,13101.69,8591,9474,9686
2341,20042014,20179947,88210.63,4982,8281,9598
1451,20007317,20103849,18395.32,9165,5995,6269
2068,20114577,20144222,92432.68,8110,4430,3338
7865,20075139,19997228,62179.09,1755,9951,9679
7339,20183541,20082007,57554.56,3542,7710,9998
3479,19997602,20048848,33894.59,8806,6654,5603
1028,20006523,20091413,96128.51,1159,3654,5267
8397,20160352,20067634,3828.35,2233,8301,6841
6183,19999124,20058462,10097.51,9327,1580,8490
8154,20019078,20187778,86002.79,7380,2621,4637
5862,20063718,20052000,83217.68,6356,195,9371
9171,20053278,20055954,74482.46,4807,6250,4727
9936,20074949,20002444,94646.27,6539,244,3931
5148,20040841,20103246,89871.70,9478,1664,4011
3878,20025254,20117132,79118.16,5199,2548,896
6623,20078124,20199555,53054.19,2765,2662,7178
4739,19997032,20120389,42558.82,8325,7348,1641
3933,20031607,20111089,85215.52,3906,11,9588
5262,20138088,20071421,47370.20,9474,6409,2525
7148,20016860,20155415,54428.72,110,7510,7951
6745,20140060,20185770,88181.99,5136,502,873
5707,20063818,20149949,22638.90,5166,5423,9502
9400,20004722,20096870,69369.59,7569,9188,3085
4249,20028397,20079384,44581.04,2844,1175,9451
877,20016260,20091222,96930.75,2193,6146,1983
5502,20063890,20032266,59133.32,6619,8399,257
6445,20044653,20157382,98541.33,8580,4188,2747
5081,20162380,20081148,17247.98,384,8772,6851
4668,20085245,19996861,3558.80,5257,3194,6148
9419,20152314,20040890,27659.75,1028,1214,7421
7051,20143418,20190767,77231.63,4990,8846,249
8326,20084440,20072549,42751.31,3691,1467,1951
9723,20106279,20082353,38773.66,649,879,2034
9904,20046210,20042641,52629.34,4278,6617,4598
9461,20176264,20017573,18078.79,6052,4307,5114
8081,20182161,20077465,23605.86,640,9867,7874
4343,20052326,20069802,34772.91,2743,1614,6431
2883,20157695,20131481,83819.82,1104,1641,3438
864,20181222,20112029,53939.11,3573,7438,7821
3204,20069339,20008075,22250.78,1281,4762,1445
2811,20189147,20093735,64016.82,9830,201,9267
3820,20158742,20170594,38432.80,9262,5909,4188
4661,20111979,20174452,39799.09,786,3473,9077
1758,20089115,20197757,54223.76,4000,3919,2657
5488,20110000,20071010,31910.30,5311,6744,9144
5489,19999175,20190803,85906.68,6632,6612,8671
8078,20049896,20025446,10538.72,7701,2001,5383
7049,20098790,20124304,78647.25,1293,4195,237
8522,20116739,20200370,88746.53,5104,3420,8293
25,20121111,20003417,76845.21,7717,5206,1165
9240,20133219,20043807,76186.27,4015,3354,7545
5519,20047170,20038480,84264.73,8050,9869,7123
9276,20119289,20152954,91489.96,7007,6922,8512
5545,20158033,20156699,39807.44,4541,1452,6902
1628,20058404,20013713,63814.85,6789,7329,8899
1009,20112043,20148790,33684.40,3560,1701,8230
3438,20038179,20039828,30903.91,7425,4823,4253
4370,20088811,20157781,12078.03,4272,8631,308
1420,20046319,20009266,47324.30,6773,6351,7175
3730,20036267,20123763,8441.85,256,1988,1857
5497,20166980,20096046,75625.25,2615,5000,1300
7690,20111769,20064128,49632.32,8336,7171,6174
9370,20147594,20047573,35026.84,4414,4940,3523
2953,20110357,20082558,97021.96,5539,8000,5856
2755,20012801,19994589,79000.81,7659,6727,7634
56,20175021,20171914,47265.69,482,2881,7456
314,20154822,20012022,26595.55,6345,1781,1758
4308,20031280,20009764,73051.09,4071,1698,7476
902,20039064,20166997,34337.78,7730,1473,389
6623,20199873,20024951,87892.83,6953,1626,4039
1525,20037963,20117441,89462.78,1647,2627,6917
5189,20200694,20125283,94488.09,1477,1087,4377
6819,20195099,20021474,50890.13,7294,8796,6339
3038,20176076,20157821,30000.10,1537,1782,4397
7153,20093986,19997816,6178.83,1294,6171,4630
8066,20117491,20155833,77486.54,9302,9868,3788
6401,20001118,20007620,70097.05,1194,5377,1583
6432,20147508,20036322,72297.67,2484,9979,2838
1446,20171241,20140768,57749.46,2687,3678,9067
9985,20012560,20082478,93927.86,3147,7518,5903
4782,20157181,20005893,43683.14,7148,9146,3647
1104,20039388,20148046,51050.10,6749,846,9638
2104,20069623,20186407,85185.43,7468,8749,321
8412,20080323,20159669,50560.44,2923,9187,6510
9961,20124696,20111375,36323.55,5935,8512,1267
1421,20007940,20191226,47464.78,3459,6980,6755
981,20128194,20140844,64782.68,3223,8745,148
8627,20073561,20163733,3096.18,5793,6136,2772
1767,20033378,20087085,52858.56,5042,3925,1714
5882,20164452,20043991,90206.51,1682,1499,572
2874,20161315,20086786,31616.76,6900,5489,7575
2542,20161405,20023608,7836.64,149,8794,4470
172,20109834,20037986,27384.80,943,3317,3485
8351,20139627,20090872,5053.41,7134,8551,9298
1966,20147254,20144122,72197.11,8749,2604,5127
8805,20141722,20032209,89864.89,7753,7438,7149
8215,20157911,20055563,62556.18,9899,4459,7058
9315,20070829,20065351,83092.29,1441,3429,2180
8704,20127299,20154078,80660.22,5434,7114,7967
4540,20004304,20032824,54881.64,7828,5358,322
3253,20021685,20005036,99663.12,6527,4210,9755
1282,20062798,20126381,47880.37,6951,4275,4117
7162,20194964,20052579,81197.63,5853,3087,2397
8731,20021473,20154510,59283.77,972,5162,4509
9107,20181058,20168271,86637.27,1048,7287,8183
2894,20138737,20187752,56152.94,6905,1928,8474
8980,20072461,20066003,28702.15,3317,5732,5016
5625,20140241,20159648,91247.27,8611,7476,1446
8719,20135031,20131553,77010.23,9281,3982,1500
3058,20189715,20090289,1780.81,2479,6547,8886
6538,20138605,20048145,29395.11,6850,9198,9324
3484,20073605,20001949,43567.53,239,511,1226
7480,20083996,20091941,74063.68,7912,8104,7550
6443,20184732,20187135,72291.00,7912,576,8443
1922,20149465,20119134,71220.38,4439,8888,7897
